sample	Minutes	Temperature	Lifestyle	Identification	OD_avg	Genus
TS-043	7560	33 °C	Clinical	Cutaneotrichosporon dermatis	0.970625	Cutaneotrichosporon
TS-043	7560	37 °C	Clinical	Cutaneotrichosporon dermatis	0.005	Cutaneotrichosporon
TS-043	7590	33 °C	Clinical	Cutaneotrichosporon dermatis	0.97325	Cutaneotrichosporon
TS-043	7590	37 °C	Clinical	Cutaneotrichosporon dermatis	0.00562500000000001	Cutaneotrichosporon
TS-043	7620	33 °C	Clinical	Cutaneotrichosporon dermatis	0.973875	Cutaneotrichosporon
TS-043	7620	37 °C	Clinical	Cutaneotrichosporon dermatis	0.00412499999999999	Cutaneotrichosporon
TS-043	7650	33 °C	Clinical	Cutaneotrichosporon dermatis	0.97575	Cutaneotrichosporon
TS-043	7650	37 °C	Clinical	Cutaneotrichosporon dermatis	0.00387500000000002	Cutaneotrichosporon
TS-043	7680	33 °C	Clinical	Cutaneotrichosporon dermatis	0.978	Cutaneotrichosporon
TS-043	7680	37 °C	Clinical	Cutaneotrichosporon dermatis	0.0035	Cutaneotrichosporon
TS-043	7710	33 °C	Clinical	Cutaneotrichosporon dermatis	0.979875	Cutaneotrichosporon
TS-043	7710	37 °C	Clinical	Cutaneotrichosporon dermatis	0.004	Cutaneotrichosporon
TS-043	7740	33 °C	Clinical	Cutaneotrichosporon dermatis	0.98175	Cutaneotrichosporon
TS-043	7740	37 °C	Clinical	Cutaneotrichosporon dermatis	0.00375	Cutaneotrichosporon
TS-043	7770	33 °C	Clinical	Cutaneotrichosporon dermatis	0.983875	Cutaneotrichosporon
TS-043	7770	37 °C	Clinical	Cutaneotrichosporon dermatis	0.004	Cutaneotrichosporon
TS-043	7800	33 °C	Clinical	Cutaneotrichosporon dermatis	0.985625	Cutaneotrichosporon
TS-043	7800	37 °C	Clinical	Cutaneotrichosporon dermatis	0.00412499999999999	Cutaneotrichosporon
TS-043	7830	33 °C	Clinical	Cutaneotrichosporon dermatis	0.98725	Cutaneotrichosporon
TS-043	7830	37 °C	Clinical	Cutaneotrichosporon dermatis	0.00412500000000001	Cutaneotrichosporon
TS-043	7860	33 °C	Clinical	Cutaneotrichosporon dermatis	0.9895	Cutaneotrichosporon
TS-043	7860	37 °C	Clinical	Cutaneotrichosporon dermatis	0.00437500000000001	Cutaneotrichosporon
TS-043	7890	33 °C	Clinical	Cutaneotrichosporon dermatis	0.992125	Cutaneotrichosporon
TS-043	7890	37 °C	Clinical	Cutaneotrichosporon dermatis	0.0045	Cutaneotrichosporon
TS-043	7920	33 °C	Clinical	Cutaneotrichosporon dermatis	0.993125	Cutaneotrichosporon
TS-043	7920	37 °C	Clinical	Cutaneotrichosporon dermatis	0.00462499999999998	Cutaneotrichosporon
TS-043	7950	33 °C	Clinical	Cutaneotrichosporon dermatis	0.994625	Cutaneotrichosporon
TS-043	7950	37 °C	Clinical	Cutaneotrichosporon dermatis	0.00512499999999998	Cutaneotrichosporon
TS-043	7980	33 °C	Clinical	Cutaneotrichosporon dermatis	0.996875	Cutaneotrichosporon
TS-043	7980	37 °C	Clinical	Cutaneotrichosporon dermatis	0.00537499999999998	Cutaneotrichosporon
TS-043	8010	33 °C	Clinical	Cutaneotrichosporon dermatis	0.998375	Cutaneotrichosporon
TS-043	8010	37 °C	Clinical	Cutaneotrichosporon dermatis	0.00587500000000001	Cutaneotrichosporon
TS-043	8040	33 °C	Clinical	Cutaneotrichosporon dermatis	0.9995	Cutaneotrichosporon
TS-043	8040	37 °C	Clinical	Cutaneotrichosporon dermatis	0.00575	Cutaneotrichosporon
TS-043	8070	33 °C	Clinical	Cutaneotrichosporon dermatis	1.00175	Cutaneotrichosporon
TS-043	8070	37 °C	Clinical	Cutaneotrichosporon dermatis	0.00575	Cutaneotrichosporon
TS-043	8100	33 °C	Clinical	Cutaneotrichosporon dermatis	1.00275	Cutaneotrichosporon
TS-043	8100	37 °C	Clinical	Cutaneotrichosporon dermatis	0.00587499999999998	Cutaneotrichosporon
TS-043	8130	33 °C	Clinical	Cutaneotrichosporon dermatis	1.0045	Cutaneotrichosporon
TS-043	8130	37 °C	Clinical	Cutaneotrichosporon dermatis	0.006	Cutaneotrichosporon
TS-043	8160	33 °C	Clinical	Cutaneotrichosporon dermatis	1.006625	Cutaneotrichosporon
TS-043	8160	37 °C	Clinical	Cutaneotrichosporon dermatis	0.00525	Cutaneotrichosporon
TS-043	8190	33 °C	Clinical	Cutaneotrichosporon dermatis	1.007625	Cutaneotrichosporon
TS-043	8190	37 °C	Clinical	Cutaneotrichosporon dermatis	0.00512499999999998	Cutaneotrichosporon
TS-043	8220	33 °C	Clinical	Cutaneotrichosporon dermatis	1.009625	Cutaneotrichosporon
TS-043	8220	37 °C	Clinical	Cutaneotrichosporon dermatis	0.0045	Cutaneotrichosporon
TS-043	8250	33 °C	Clinical	Cutaneotrichosporon dermatis	1.01125	Cutaneotrichosporon
TS-043	8250	37 °C	Clinical	Cutaneotrichosporon dermatis	0.00425	Cutaneotrichosporon
TS-043	8280	33 °C	Clinical	Cutaneotrichosporon dermatis	1.013625	Cutaneotrichosporon
TS-043	8280	37 °C	Clinical	Cutaneotrichosporon dermatis	0.0045	Cutaneotrichosporon
TS-043	8310	33 °C	Clinical	Cutaneotrichosporon dermatis	1.01425	Cutaneotrichosporon
TS-043	8310	37 °C	Clinical	Cutaneotrichosporon dermatis	0.00462499999999998	Cutaneotrichosporon
TS-043	8340	33 °C	Clinical	Cutaneotrichosporon dermatis	1.016	Cutaneotrichosporon
TS-043	8340	37 °C	Clinical	Cutaneotrichosporon dermatis	0.00462500000000001	Cutaneotrichosporon
TS-043	8370	33 °C	Clinical	Cutaneotrichosporon dermatis	1.017375	Cutaneotrichosporon
TS-043	8370	37 °C	Clinical	Cutaneotrichosporon dermatis	0.00487500000000001	Cutaneotrichosporon
TS-043	8400	33 °C	Clinical	Cutaneotrichosporon dermatis	1.01875	Cutaneotrichosporon
TS-043	8400	37 °C	Clinical	Cutaneotrichosporon dermatis	0.00525	Cutaneotrichosporon
TS-043	8430	33 °C	Clinical	Cutaneotrichosporon dermatis	1.02125	Cutaneotrichosporon
TS-043	8430	37 °C	Clinical	Cutaneotrichosporon dermatis	0.0055	Cutaneotrichosporon
TS-043	8460	33 °C	Clinical	Cutaneotrichosporon dermatis	1.02225	Cutaneotrichosporon
TS-043	8460	37 °C	Clinical	Cutaneotrichosporon dermatis	0.00537500000000001	Cutaneotrichosporon
TS-043	8490	33 °C	Clinical	Cutaneotrichosporon dermatis	1.0235	Cutaneotrichosporon
TS-043	8490	37 °C	Clinical	Cutaneotrichosporon dermatis	0.00537500000000001	Cutaneotrichosporon
TS-043	8520	33 °C	Clinical	Cutaneotrichosporon dermatis	1.02525	Cutaneotrichosporon
TS-043	8520	37 °C	Clinical	Cutaneotrichosporon dermatis	0.00575	Cutaneotrichosporon
TS-043	8550	33 °C	Clinical	Cutaneotrichosporon dermatis	1.027125	Cutaneotrichosporon
TS-043	8550	37 °C	Clinical	Cutaneotrichosporon dermatis	0.00625	Cutaneotrichosporon
TS-043	8580	33 °C	Clinical	Cutaneotrichosporon dermatis	1.028125	Cutaneotrichosporon
TS-043	8580	37 °C	Clinical	Cutaneotrichosporon dermatis	0.00675	Cutaneotrichosporon
TS-043	8610	33 °C	Clinical	Cutaneotrichosporon dermatis	1.029625	Cutaneotrichosporon
TS-043	8610	37 °C	Clinical	Cutaneotrichosporon dermatis	0.00962499999999999	Cutaneotrichosporon
TS-043	8640	33 °C	Clinical	Cutaneotrichosporon dermatis	1.031375	Cutaneotrichosporon
TS-043	8640	37 °C	Clinical	Cutaneotrichosporon dermatis	0.00987499999999999	Cutaneotrichosporon
TS-043	8670	33 °C	Clinical	Cutaneotrichosporon dermatis	1.03175	Cutaneotrichosporon
TS-043	8670	37 °C	Clinical	Cutaneotrichosporon dermatis	0.01175	Cutaneotrichosporon
TS-043	8700	33 °C	Clinical	Cutaneotrichosporon dermatis	1.0335	Cutaneotrichosporon
TS-043	8700	37 °C	Clinical	Cutaneotrichosporon dermatis	0.01325	Cutaneotrichosporon
TS-043	8730	33 °C	Clinical	Cutaneotrichosporon dermatis	1.034125	Cutaneotrichosporon
TS-043	8730	37 °C	Clinical	Cutaneotrichosporon dermatis	0.014	Cutaneotrichosporon
TS-043	8760	33 °C	Clinical	Cutaneotrichosporon dermatis	1.037	Cutaneotrichosporon
TS-043	8760	37 °C	Clinical	Cutaneotrichosporon dermatis	0.01525	Cutaneotrichosporon
TS-043	8790	33 °C	Clinical	Cutaneotrichosporon dermatis	1.0375	Cutaneotrichosporon
TS-043	8790	37 °C	Clinical	Cutaneotrichosporon dermatis	0.014625	Cutaneotrichosporon
TS-043	8820	33 °C	Clinical	Cutaneotrichosporon dermatis	1.039	Cutaneotrichosporon
TS-043	8820	37 °C	Clinical	Cutaneotrichosporon dermatis	0.01325	Cutaneotrichosporon
TS-043	8850	33 °C	Clinical	Cutaneotrichosporon dermatis	1.040875	Cutaneotrichosporon
TS-043	8850	37 °C	Clinical	Cutaneotrichosporon dermatis	0.011	Cutaneotrichosporon
TS-043	8880	33 °C	Clinical	Cutaneotrichosporon dermatis	1.041875	Cutaneotrichosporon
TS-043	8880	37 °C	Clinical	Cutaneotrichosporon dermatis	0.0095	Cutaneotrichosporon
TS-043	8910	33 °C	Clinical	Cutaneotrichosporon dermatis	1.042875	Cutaneotrichosporon
TS-043	8910	37 °C	Clinical	Cutaneotrichosporon dermatis	0.0095	Cutaneotrichosporon
TS-043	8940	33 °C	Clinical	Cutaneotrichosporon dermatis	1.044	Cutaneotrichosporon
TS-043	8940	37 °C	Clinical	Cutaneotrichosporon dermatis	0.00912500000000002	Cutaneotrichosporon
TS-043	8970	33 °C	Clinical	Cutaneotrichosporon dermatis	1.045375	Cutaneotrichosporon
TS-043	8970	37 °C	Clinical	Cutaneotrichosporon dermatis	0.010375	Cutaneotrichosporon
TS-043	9000	33 °C	Clinical	Cutaneotrichosporon dermatis	1.04675	Cutaneotrichosporon
TS-043	9000	37 °C	Clinical	Cutaneotrichosporon dermatis	0.00937500000000002	Cutaneotrichosporon
TS-043	9030	33 °C	Clinical	Cutaneotrichosporon dermatis	1.047375	Cutaneotrichosporon
TS-043	9030	37 °C	Clinical	Cutaneotrichosporon dermatis	0.012625	Cutaneotrichosporon
TS-043	9060	33 °C	Clinical	Cutaneotrichosporon dermatis	1.04875	Cutaneotrichosporon
TS-043	9060	37 °C	Clinical	Cutaneotrichosporon dermatis	0.012375	Cutaneotrichosporon
TS-043	9090	33 °C	Clinical	Cutaneotrichosporon dermatis	1.050375	Cutaneotrichosporon
TS-043	9090	37 °C	Clinical	Cutaneotrichosporon dermatis	0.013875	Cutaneotrichosporon
TS-043	9120	33 °C	Clinical	Cutaneotrichosporon dermatis	1.051625	Cutaneotrichosporon
TS-043	9120	37 °C	Clinical	Cutaneotrichosporon dermatis	0.014	Cutaneotrichosporon
TS-043	9150	33 °C	Clinical	Cutaneotrichosporon dermatis	1.05225	Cutaneotrichosporon
TS-043	9150	37 °C	Clinical	Cutaneotrichosporon dermatis	0.0165	Cutaneotrichosporon
TS-043	9180	33 °C	Clinical	Cutaneotrichosporon dermatis	1.054	Cutaneotrichosporon
TS-043	9180	37 °C	Clinical	Cutaneotrichosporon dermatis	0.01825	Cutaneotrichosporon
TS-043	9210	33 °C	Clinical	Cutaneotrichosporon dermatis	1.0545	Cutaneotrichosporon
TS-043	9210	37 °C	Clinical	Cutaneotrichosporon dermatis	0.021375	Cutaneotrichosporon
TS-043	9240	33 °C	Clinical	Cutaneotrichosporon dermatis	1.056625	Cutaneotrichosporon
TS-043	9240	37 °C	Clinical	Cutaneotrichosporon dermatis	0.02325	Cutaneotrichosporon
TS-043	9270	33 °C	Clinical	Cutaneotrichosporon dermatis	1.057375	Cutaneotrichosporon
TS-043	9270	37 °C	Clinical	Cutaneotrichosporon dermatis	0.023875	Cutaneotrichosporon
TS-043	9300	33 °C	Clinical	Cutaneotrichosporon dermatis	1.059	Cutaneotrichosporon
TS-043	9300	37 °C	Clinical	Cutaneotrichosporon dermatis	0.024875	Cutaneotrichosporon
TS-043	9330	33 °C	Clinical	Cutaneotrichosporon dermatis	1.059875	Cutaneotrichosporon
TS-043	9330	37 °C	Clinical	Cutaneotrichosporon dermatis	0.026125	Cutaneotrichosporon
TS-043	9360	33 °C	Clinical	Cutaneotrichosporon dermatis	1.061	Cutaneotrichosporon
TS-043	9360	37 °C	Clinical	Cutaneotrichosporon dermatis	0.031	Cutaneotrichosporon
TS-043	9390	33 °C	Clinical	Cutaneotrichosporon dermatis	1.062	Cutaneotrichosporon
TS-043	9390	37 °C	Clinical	Cutaneotrichosporon dermatis	0.030125	Cutaneotrichosporon
TS-043	9420	33 °C	Clinical	Cutaneotrichosporon dermatis	1.0635	Cutaneotrichosporon
TS-043	9420	37 °C	Clinical	Cutaneotrichosporon dermatis	0.032625	Cutaneotrichosporon
TS-043	9450	33 °C	Clinical	Cutaneotrichosporon dermatis	1.063625	Cutaneotrichosporon
TS-043	9450	37 °C	Clinical	Cutaneotrichosporon dermatis	0.033875	Cutaneotrichosporon
TS-043	9480	33 °C	Clinical	Cutaneotrichosporon dermatis	1.065125	Cutaneotrichosporon
TS-043	9480	37 °C	Clinical	Cutaneotrichosporon dermatis	0.034625	Cutaneotrichosporon
TS-043	9510	33 °C	Clinical	Cutaneotrichosporon dermatis	1.066375	Cutaneotrichosporon
TS-043	9510	37 °C	Clinical	Cutaneotrichosporon dermatis	0.035125	Cutaneotrichosporon
TS-043	9540	33 °C	Clinical	Cutaneotrichosporon dermatis	1.06725	Cutaneotrichosporon
TS-043	9540	37 °C	Clinical	Cutaneotrichosporon dermatis	0.035125	Cutaneotrichosporon
TS-043	9570	33 °C	Clinical	Cutaneotrichosporon dermatis	1.067875	Cutaneotrichosporon
TS-043	9570	37 °C	Clinical	Cutaneotrichosporon dermatis	0.033875	Cutaneotrichosporon
TS-043	9600	33 °C	Clinical	Cutaneotrichosporon dermatis	1.06825	Cutaneotrichosporon
TS-043	9600	37 °C	Clinical	Cutaneotrichosporon dermatis	0.03375	Cutaneotrichosporon
TS-043	9630	33 °C	Clinical	Cutaneotrichosporon dermatis	1.070125	Cutaneotrichosporon
TS-043	9630	37 °C	Clinical	Cutaneotrichosporon dermatis	0.034	Cutaneotrichosporon
TS-043	9660	33 °C	Clinical	Cutaneotrichosporon dermatis	1.071125	Cutaneotrichosporon
TS-043	9660	37 °C	Clinical	Cutaneotrichosporon dermatis	0.035875	Cutaneotrichosporon
TS-043	9690	33 °C	Clinical	Cutaneotrichosporon dermatis	1.072375	Cutaneotrichosporon
TS-043	9690	37 °C	Clinical	Cutaneotrichosporon dermatis	0.03675	Cutaneotrichosporon
TS-043	9720	33 °C	Clinical	Cutaneotrichosporon dermatis	1.073	Cutaneotrichosporon
TS-043	9720	37 °C	Clinical	Cutaneotrichosporon dermatis	0.0375	Cutaneotrichosporon
TS-043	9750	33 °C	Clinical	Cutaneotrichosporon dermatis	1.074125	Cutaneotrichosporon
TS-043	9750	37 °C	Clinical	Cutaneotrichosporon dermatis	0.037	Cutaneotrichosporon
TS-043	9780	33 °C	Clinical	Cutaneotrichosporon dermatis	1.07525	Cutaneotrichosporon
TS-043	9780	37 °C	Clinical	Cutaneotrichosporon dermatis	0.038	Cutaneotrichosporon
TS-043	9810	33 °C	Clinical	Cutaneotrichosporon dermatis	1.075	Cutaneotrichosporon
TS-043	9810	37 °C	Clinical	Cutaneotrichosporon dermatis	0.040125	Cutaneotrichosporon
TS-043	9840	33 °C	Clinical	Cutaneotrichosporon dermatis	1.075875	Cutaneotrichosporon
TS-043	9840	37 °C	Clinical	Cutaneotrichosporon dermatis	0.04175	Cutaneotrichosporon
TS-043	9870	33 °C	Clinical	Cutaneotrichosporon dermatis	1.077	Cutaneotrichosporon
TS-043	9870	37 °C	Clinical	Cutaneotrichosporon dermatis	0.042625	Cutaneotrichosporon
TS-043	9900	33 °C	Clinical	Cutaneotrichosporon dermatis	1.07825	Cutaneotrichosporon
TS-043	9900	37 °C	Clinical	Cutaneotrichosporon dermatis	0.043	Cutaneotrichosporon
TS-043	9930	33 °C	Clinical	Cutaneotrichosporon dermatis	1.078375	Cutaneotrichosporon
TS-043	9930	37 °C	Clinical	Cutaneotrichosporon dermatis	0.04225	Cutaneotrichosporon
TS-043	9960	33 °C	Clinical	Cutaneotrichosporon dermatis	1.07975	Cutaneotrichosporon
TS-043	9960	37 °C	Clinical	Cutaneotrichosporon dermatis	0.0435	Cutaneotrichosporon
TS-043	9990	33 °C	Clinical	Cutaneotrichosporon dermatis	1.080625	Cutaneotrichosporon
TS-043	9990	37 °C	Clinical	Cutaneotrichosporon dermatis	0.044375	Cutaneotrichosporon
TS-043	10020	33 °C	Clinical	Cutaneotrichosporon dermatis	1.081625	Cutaneotrichosporon
TS-043	10020	37 °C	Clinical	Cutaneotrichosporon dermatis	0.046375	Cutaneotrichosporon
TS-043	10050	33 °C	Clinical	Cutaneotrichosporon dermatis	1.08225	Cutaneotrichosporon
TS-043	10050	37 °C	Clinical	Cutaneotrichosporon dermatis	0.046125	Cutaneotrichosporon
TS-043	10080	33 °C	Clinical	Cutaneotrichosporon dermatis	1.082875	Cutaneotrichosporon
TS-043	10080	37 °C	Clinical	Cutaneotrichosporon dermatis	0.047	Cutaneotrichosporon
TS-046	0	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.000124999999999986	Cutaneotrichosporon
TS-046	0	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	30	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.00112499999999999	Cutaneotrichosporon
TS-046	30	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	60	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.00212499999999999	Cutaneotrichosporon
TS-046	60	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0.000625000000000014	Cutaneotrichosporon
TS-046	90	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.00162499999999999	Cutaneotrichosporon
TS-046	90	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0.00112499999999999	Cutaneotrichosporon
TS-046	120	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.0015	Cutaneotrichosporon
TS-046	120	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0.00225	Cutaneotrichosporon
TS-046	150	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.00137499999999999	Cutaneotrichosporon
TS-046	150	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0.00162500000000002	Cutaneotrichosporon
TS-046	180	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.001	Cutaneotrichosporon
TS-046	180	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0.00175	Cutaneotrichosporon
TS-046	210	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.00175	Cutaneotrichosporon
TS-046	210	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0.00137499999999999	Cutaneotrichosporon
TS-046	240	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.00162499999999999	Cutaneotrichosporon
TS-046	240	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0.001	Cutaneotrichosporon
TS-046	270	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.00137499999999999	Cutaneotrichosporon
TS-046	270	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0.000750000000000001	Cutaneotrichosporon
TS-046	300	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.001	Cutaneotrichosporon
TS-046	300	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0.000750000000000001	Cutaneotrichosporon
TS-046	330	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.00125	Cutaneotrichosporon
TS-046	330	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0.000375000000000014	Cutaneotrichosporon
TS-046	360	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.000750000000000001	Cutaneotrichosporon
TS-046	360	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	390	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.000874999999999987	Cutaneotrichosporon
TS-046	390	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	420	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.001	Cutaneotrichosporon
TS-046	420	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	450	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.00112499999999999	Cutaneotrichosporon
TS-046	450	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	480	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.00125	Cutaneotrichosporon
TS-046	480	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	510	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.00112499999999999	Cutaneotrichosporon
TS-046	510	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	540	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.00112499999999999	Cutaneotrichosporon
TS-046	540	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	570	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.000750000000000001	Cutaneotrichosporon
TS-046	570	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	600	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.000874999999999987	Cutaneotrichosporon
TS-046	600	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	630	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.000874999999999987	Cutaneotrichosporon
TS-046	630	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	660	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.000750000000000001	Cutaneotrichosporon
TS-046	660	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	690	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.001	Cutaneotrichosporon
TS-046	690	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	720	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.001	Cutaneotrichosporon
TS-046	720	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	750	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.000624999999999987	Cutaneotrichosporon
TS-046	750	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	780	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.001	Cutaneotrichosporon
TS-046	780	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	810	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.000874999999999987	Cutaneotrichosporon
TS-046	810	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	840	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.000750000000000001	Cutaneotrichosporon
TS-046	840	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	870	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.000874999999999987	Cutaneotrichosporon
TS-046	870	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	900	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.0015	Cutaneotrichosporon
TS-046	900	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	930	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.00112499999999999	Cutaneotrichosporon
TS-046	930	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	960	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.00137499999999999	Cutaneotrichosporon
TS-046	960	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	990	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.00137499999999999	Cutaneotrichosporon
TS-046	990	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	1020	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.00175	Cutaneotrichosporon
TS-046	1020	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	1050	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.002	Cutaneotrichosporon
TS-046	1050	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	1080	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.0025	Cutaneotrichosporon
TS-046	1080	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	1110	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.00312499999999999	Cutaneotrichosporon
TS-046	1110	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	1140	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.00437499999999999	Cutaneotrichosporon
TS-046	1140	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	1170	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.00525	Cutaneotrichosporon
TS-046	1170	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	1200	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.00650000000000001	Cutaneotrichosporon
TS-046	1200	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	1230	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.00812499999999999	Cutaneotrichosporon
TS-046	1230	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	1260	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.00987499999999999	Cutaneotrichosporon
TS-046	1260	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	1290	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.011625	Cutaneotrichosporon
TS-046	1290	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	1320	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.014	Cutaneotrichosporon
TS-046	1320	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	1350	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.016125	Cutaneotrichosporon
TS-046	1350	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	1380	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.01775	Cutaneotrichosporon
TS-046	1380	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	1410	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.019875	Cutaneotrichosporon
TS-046	1410	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	1440	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.02175	Cutaneotrichosporon
TS-046	1440	37 °C	Environmental	Cutaneotrichosporon oleaginosus	0	Cutaneotrichosporon
TS-046	1470	33 °C	Environmental	Cutaneotrichosporon oleaginosus	0.024	Cutaneotrichosporon
